gvkey,datadate,fyear,ni,at,dltt,sic,ceoann,gender,becameceo_year,female_ceo,board_size,nationality_mix,gender_ratio,roa,ln_assets,leverage,ceo_tenure,sic1,sp1500
001072,2005-03-31,2004,,,,3670,CEO,MALE,2001-07-01,0,,,,,,,3.0,3,
001072,2006-03-31,2005,81.752,1675.208,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.048801104101699605,7.4236926156540575,0.0,4.0,3,
001072,2006-03-31,2005,,,,3670,CEO,MALE,2001-07-01,0,,,,,,,4.0,3,
001072,2007-03-31,2006,153.865,1899.536,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.08100136033220745,7.54936492480397,0.0,5.0,3,
001072,2007-03-31,2006,,,,3670,CEO,MALE,2001-07-01,0,,,,,,,5.0,3,
001072,2008-03-31,2007,149.473,2109.078,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.07087125274646078,7.654006164147644,0.0,6.0,3,
001072,2008-03-31,2007,,,,3670,CEO,MALE,2001-07-01,0,,,,,,,6.0,3,
001072,2009-03-31,2008,80.846,1872.529,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.04317476525063164,7.5350452025878685,0.0,7.0,3,
001072,2009-03-31,2008,,,,3670,CEO,MALE,2001-07-01,0,,,,,,,7.0,3,
001072,2010-03-31,2009,142.858,2051.492,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.06963614774027878,7.626322612288969,0.0,8.0,3,
001072,2010-03-31,2009,142.858,2051.492,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.06963614774027878,7.626322612288969,0.0,8.0,3,
001072,2011-03-31,2010,244.003,2319.482,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.10519719489092823,7.749099163868521,0.0,9.0,3,
001072,2011-03-31,2010,244.003,2319.482,0.0,3670,CEO,MALE,2001-07-01,0,,,,0.10519719489092823,7.749099163868521,0.0,9.0,3,
001084,2004-12-31,2004,0.147,0.002,0.0,7370,,,,,,,,0.3165216400478596,-6.214608098422191,0.0,,7,
001075,2000-12-31,2000,302.332,7149.151,1955.083,4911,CEO,MALE,1999-02-01,0,,,,0.0422892172790867,8.87474888737901,0.27347065406787463,1.0,4,
001075,2000-12-31,2000,,,,4911,CEO,MALE,1999-02-01,0,,,,,,,1.0,4,
001075,2001-12-31,2001,312.166,7981.748,2673.078,4911,CEO,MALE,1999-02-01,0,,,,0.039109979418042264,8.984912714075476,0.334898821661621,2.0,4,
001075,2002-12-31,2002,149.408,8425.806,2881.695,4911,CEO,MALE,1999-02-01,0,,,,0.017732190843226154,9.03905441830049,0.34200823042923134,3.0,4,
001075,2003-12-31,2003,240.579,9536.378,2897.725,4911,CEO,MALE,1999-02-01,0,,,,0.02522750251720307,9.16286902778126,0.30386012383317856,4.0,4,
001075,2004-12-31,2004,243.195,9896.747,2584.985,4911,CEO,MALE,1999-02-01,0,,,,0.02457322592969185,9.199961396267932,0.2611954210812907,5.0,4,
001075,2005-12-31,2005,176.267,11322.645,2608.455,4911,CEO,MALE,1999-02-01,0,,,,0.015567652257930898,9.334559981707388,0.23037505812466963,6.0,4,
001075,2005-12-31,2005,,,,4911,CEO,MALE,1999-02-01,0,,,,,,,6.0,4,
001075,2006-12-31,2006,327.255,11455.943,3232.633,4911,CEO,MALE,1999-02-01,0,,,,0.02856639562539723,9.34626391362939,0.2821795639171738,7.0,4,
001075,2006-12-31,2006,,,,4911,CEO,MALE,1999-02-01,0,,,,,,,7.0,4,
001075,2007-12-31,2007,307.143,11243.712,3127.125,4911,CEO,MALE,1999-02-01,0,,,,0.027316868308259763,9.32756431803777,0.2781221183893718,8.0,4,
001075,2007-12-31,2007,,,,4911,CEO,MALE,1999-02-01,0,,,,,,,8.0,4,
001075,2008-12-31,2008,242.125,11620.093,3031.603,4911,CEO,MALE,1999-02-01,0,,,,0.020836752339245476,9.360491033816217,0.2608931787378982,9.0,4,
001075,2008-12-31,2008,,,,4911,CEO,MALE,1999-02-01,0,,,,,,,9.0,4,
001075,2009-12-31,2009,68.33,11808.155,3370.524,4911,,MALE,1999-02-01,0,,,,0.005786678782587118,9.376545673447866,0.28544035880287816,10.0,4,
001075,2009-12-31,2009,,,,4911,,MALE,1999-02-01,0,,,,,,,10.0,4,
001075,2010-12-31,2010,350.053,12362.703,3045.794,4911,,MALE,,0,,,,0.028315247887132775,9.422439396423046,0.24636958438619774,,4,
001075,2010-12-31,2010,,,,4911,,MALE,,0,,,,,,,,4,
001076,2000-12-31,2000,27.261,380.379,104.769,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.07166799428990558,5.941168124100062,0.27543318637464215,38.0,6,
001076,2000-12-31,2000,,,,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,,,,38.0,6,
001076,2001-12-31,2001,12.336,397.196,77.713,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.03105771457920019,5.984429861626856,0.19565403478383464,39.0,6,
001076,2001-12-31,2001,,,,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,,,,39.0,6,
001076,2002-12-31,2002,27.44,483.648,72.988,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.0567354770411539,6.181357369398254,0.1509114066428477,40.0,6,
001076,2003-12-31,2003,36.426,555.292,65.308,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.06559791965308343,6.319494101516736,0.11761019427616462,41.0,6,
001076,2004-12-31,2004,52.616,700.288,106.064,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.07513480168159385,6.551491679001306,0.1514576859806251,42.0,6,
001076,2005-12-31,2005,57.993,858.515,191.226,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.06755036312702749,6.75520415252036,0.2227404296954625,43.0,6,
001076,2006-12-31,2006,78.635,979.606,118.067,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.08027206856634199,6.887150450008214,0.12052498657623574,44.0,6,
001076,2007-12-31,2007,80.275,1113.176,79.131,6141,CEO,MALE,1962-01-01,0,1.0,,1.0,0.07211348430077545,7.014972469951127,0.07108579416013282,45.0,6,
001076,2008-12-31,2008,90.189,1233.27,55.961,6141,,MALE,1962-01-01,0,1.0,,1.0,0.07312997153907903,7.117424457294328,0.04537611390855206,46.0,6,
001076,2009-12-31,2009,112.601,1321.456,41.853,6141,,MALE,1962-01-01,0,1.0,,1.0,0.08520979888849875,7.1864894379924955,0.031671883134966286,47.0,6,
001076,2009-12-31,2009,,,,6141,,MALE,1962-01-01,0,1.0,,1.0,,,,47.0,6,
001076,2010-12-31,2010,118.376,1502.072,28.451,6141,,MALE,1962-01-01,0,1.0,,1.0,0.07880847256323266,7.314600767260402,0.018941169264855482,48.0,6,
001076,2010-12-31,2010,,,,6141,,MALE,1962-01-01,0,1.0,,1.0,,,,48.0,6,
001084,2005-12-31,2005,0.083,0.003,0.0,7370,,,,,,,,0.3165216400478596,-5.809142990314028,0.0,,7,
001084,2000-12-31,2000,-8.92,1.964,1.418,7370,,,,,,,,-3.574600015392904,0.6749832099322741,0.7219959266802444,,7,
001078,2000-12-31,2000,2785.977,15283.254,1076.368,3845,,FEMALE,,1,,,,0.18228951766423562,9.634512998163334,0.07042793373714785,,3,
001084,2001-12-31,2001,-3.285,0.006,0.0,7370,,,,,,,,-3.574600015392904,-5.115995809754082,0.0,,7,
001078,2001-12-31,2001,1550.39,23296.423,4335.493,3845,CEO,MALE,1999-01-01,0,,,,0.06655056014393283,10.056055108455192,0.1861012310774062,2.0,3,
001078,2001-12-31,2001,,,,3845,CEO,MALE,1999-01-01,0,,,,,,,2.0,3,
001078,2002-12-31,2002,2793.703,24259.102,4273.973,3845,CEO,MALE,1999-01-01,0,,,,0.11516102286061537,10.0965471661493,0.17618018177259817,3.0,3,
001078,2002-12-31,2002,,,,3845,CEO,MALE,1999-01-01,0,,,,,,,3.0,3,
001078,2003-12-31,2003,2753.233,26715.342,3452.329,3845,CEO,MALE,1999-01-01,0,,,,0.10305812293175959,10.192993286106674,0.12922645721698042,4.0,3,
001078,2003-12-31,2003,,,,3845,CEO,MALE,1999-01-01,0,,,,,,,4.0,3,
001078,2004-12-31,2004,3235.851,28767.494,4787.934,3845,CEO,MALE,1999-01-01,0,,,,0.11248289475614387,10.267001348128893,0.16643556091469075,5.0,3,
001078,2004-12-31,2004,,,,3845,CEO,MALE,1999-01-01,0,,,,,,,5.0,3,
001078,2005-12-31,2005,3372.065,29141.203,4571.504,3845,CEO,MALE,1999-01-01,0,,,,0.11571468068768472,10.279908362356219,0.15687423748429327,6.0,3,
001078,2006-12-31,2006,1716.755,36178.172,7009.664,3845,CEO,MALE,1999-01-01,0,,,,0.0474527845132695,10.49621123252083,0.19375395749680221,7.0,3,
001084,2002-12-31,2002,-0.063,0.013,0.0,7370,,,,,,,,-3.574600015392904,-4.3428059215206,0.0,,7,
001078,2007-12-31,2007,3606.314,39713.924,9487.789,3845,CEO,MALE,1999-01-01,0,,,,0.09080729469089985,10.589457135662313,0.23890333778147937,8.0,3,
001078,2007-12-31,2007,,,,3845,CEO,MALE,1999-01-01,0,,,,,,,8.0,3,
001078,2008-12-31,2008,4880.719,42419.204,8713.327,3845,,FEMALE,,1,,,,0.11505918404315178,10.655356463208998,0.20540996007374396,,3,
001078,2008-12-31,2008,,,,3845,,FEMALE,,1,,,,,,,,3,
001078,2009-12-31,2009,5745.838,52416.623,11266.294,3845,,FEMALE,,1,,,,0.10961862232139602,10.866979052825867,0.21493742548046257,,3,
001078,2009-12-31,2009,,,,3845,,FEMALE,,1,,,,,,,,3,
001078,2010-12-31,2010,4626.172,59462.266,12523.517,3845,,FEMALE,,1,,,,0.07780012958133818,10.993097205479483,0.21061284479135053,,3,
001081,2000-12-31,2000,367.0,11255.0,5265.0,2621,,,,,,,,0.03260772989782319,9.328567753340833,0.46779209240337627,,2,1.0
001081,2000-12-31,2000,367.0,11255.0,5265.0,2621,,,,,,,,0.03260772989782319,9.328567753340833,0.46779209240337627,,2,1.0
001081,2001-12-31,2001,289.0,11707.0,5809.0,2621,,,,,,,,0.02468608524814214,9.367942232479672,0.4961988553856667,,2,1.0
001081,2001-12-31,2001,289.0,11707.0,5809.0,2621,,,,,,,,0.02468608524814214,9.367942232479672,0.4961988553856667,,2,1.0
001081,2002-12-31,2002,259.0,10931.0,5408.0,2621,,,,,,,,0.023694081053883452,9.299358068293836,0.494739731040161,,2,1.0
001081,2002-12-31,2002,259.0,10931.0,5408.0,2621,,,,,,,,0.023694081053883452,9.299358068293836,0.494739731040161,,2,1.0
001081,2003-12-31,2003,179.0,10185.0,4641.0,2621,,,,,,,,0.01757486499754541,9.228671328660907,0.4556701030927835,,2,1.0
001081,2003-12-31,2003,179.0,10185.0,4641.0,2621,,,,,,,,0.01757486499754541,9.228671328660907,0.4556701030927835,,2,1.0
001081,2003-12-31,2003,175.0,10241.0,,2621,,,,,,,,0.017088174982911826,9.234154550075438,,,2,1.0
001081,2003-12-31,2003,175.0,10241.0,,2621,,,,,,,,0.017088174982911826,9.234154550075438,,,2,1.0
001081,2004-12-31,2004,-36.0,9787.0,4340.0,2621,,,,,,,,-0.003678348830080719,9.188810253425821,0.44344538673750894,,2,1.0
001081,2004-12-31,2004,-36.0,9787.0,4340.0,2621,,,,,,,,-0.003678348830080719,9.188810253425821,0.44344538673750894,,2,1.0
001081,2004-12-31,2004,-36.0,9787.0,4121.0,2621,,,,,,,,-0.003678348830080719,9.188810253425821,0.4210687646878512,,2,1.0
001081,2004-12-31,2004,-36.0,9787.0,4121.0,2621,,,,,,,,-0.003678348830080719,9.188810253425821,0.4210687646878512,,2,1.0
001081,2005-12-31,2005,-350.0,8044.0,3744.0,2621,,,,,,,,-0.04351069119840875,8.992681750892542,0.46544007956240674,,2,1.0
001081,2005-12-31,2005,-350.0,8044.0,3744.0,2621,,,,,,,,-0.04351069119840875,8.992681750892542,0.46544007956240674,,2,1.0
001081,2005-12-31,2005,-350.0,8044.0,3744.0,2621,,,,,,,,-0.04351069119840875,8.992681750892542,0.46544007956240674,,2,1.0
001081,2005-12-31,2005,-350.0,8044.0,3744.0,2621,,,,,,,,-0.04351069119840875,8.992681750892542,0.46544007956240674,,2,1.0
001081,2006-12-31,2006,54.0,7962.0,3792.0,2621,,,,,,,,0.006782215523737754,8.982435503560263,0.4762622456669179,,2,1.0
001081,2006-12-31,2006,54.0,7962.0,3792.0,2621,,,,,,,,0.006782215523737754,8.982435503560263,0.4762622456669179,,2,1.0
001081,2006-12-31,2006,54.0,7962.0,3792.0,2621,,,,,,,,0.006782215523737754,8.982435503560263,0.4762622456669179,,2,1.0
001081,2006-12-31,2006,54.0,7962.0,3792.0,2621,,,,,,,,0.006782215523737754,8.982435503560263,0.4762622456669179,,2,1.0
001082,2001-04-30,2000,0.676,97.62,50.181,8700,,,,,,,,0.006924810489653759,4.5810823904590015,0.5140442532267977,,8,
001082,2001-04-30,2000,,,,8700,,,,,,,,,,,,8,
001082,2002-04-30,2001,0.812,90.941,35.163,8700,,,,,,,,0.008928865968045216,4.510210944597677,0.3866572832935639,,8,
001082,2002-04-30,2001,,,,8700,,,,,,,,,,,,8,
001082,2003-04-30,2002,-1.074,73.797,33.524,8700,,,,,,,,-0.014553437131590716,4.301318080373672,0.45427320893803275,,8,
001082,2003-04-30,2002,,,,8700,,,,,,,,,,,,8,
001082,2004-04-30,2003,-1.85,61.876,27.411,8700,,,,,,,,-0.02989850669080096,4.125132382374419,0.4429989010278622,,8,
001082,2005-04-30,2004,1.8,57.067,25.355,8700,,,,,,,,0.03154187183486078,4.044226016143968,0.444302311318275,,8,
001082,2006-04-30,2005,0.526,52.41,21.29,8700,,,,,,,,0.010036252623545126,3.959097412814075,0.4062201869872162,,8,
001082,2006-04-30,2005,,,,8700,,,,,,,,,,,,8,
001082,2007-04-30,2006,0.967,57.393,25.139,8700,,,,,,,,0.016848744620424093,4.049922344669354,0.43801508894812957,,8,
001082,2008-04-30,2007,1.336,52.316,19.71,8700,,,,,,,,0.025537120574967504,3.9573022516269063,0.37674898692560593,,8,
001082,2009-04-30,2008,-4.587,43.645,19.221,8700,,,,,,,,-0.10509794936418833,3.7760887281873132,0.4403940886699507,,8,
001082,2009-04-30,2008,-5.017,43.917,5.23,8700,,,,,,,,-0.11423822210078102,3.7823014888573843,0.11908828016485644,,8,
001082,2010-04-30,2009,-1.885,40.952,5.94,8700,,,,,,,,-0.04602949794881813,3.712400649155282,0.14504786091033406,,8,
001082,2010-04-30,2009,-1.885,40.952,5.94,8700,,,,,,,,-0.04602949794881813,3.712400649155282,0.14504786091033406,,8,
001082,2011-04-30,2010,-2.319,26.228,5.7,8700,,,,,,,,-0.08841695897514107,3.2668275424013733,0.21732499618728077,,8,
001082,2011-04-30,2010,-2.319,26.228,5.7,8700,,,,,,,,-0.08841695897514107,3.2668275424013733,0.21732499618728077,,8,
001084,2003-12-31,2003,-0.179,0.002,0.0,7370,,,,,,,,-3.574600015392904,-6.214608098422191,0.0,,7,
001084,2006-12-31,2006,-0.126,0.002,0.0,7370,,,,,,,,-3.574600015392904,-6.214608098422191,0.0,,7,
001084,2007-12-31,2007,2.062,0.346,0.0,7370,,,,,,,,0.3165216400478596,-1.061316503924413,0.0,,7,
001084,2008-12-31,2008,-0.794,0.174,0.0,7370,,,,,,,,-3.574600015392904,-1.7486999797676082,0.0,,7,
001084,2009-12-31,2009,-0.727,0.004,0.0,7370,,,,,,,,-3.574600015392904,-5.521460917862246,0.0,,7,
001084,2010-12-31,2010,-0.596,0.402,0.0,7370,,,,,,,,-1.4825870646766168,-0.9113031903631159,0.0,,7,
001094,2000-06-30,2000,6.344,88.081,0.908,5160,,,,,5.0,0.0,1.0,0.07202461370783711,4.478256845665144,0.010308693134728262,,5,
001094,2001-06-30,2001,4.245,105.173,0.671,5160,,,,,5.0,0.0,1.0,0.04036207011305183,4.655606613369941,0.0063799644395424685,,5,
001094,2001-06-30,2001,,,,5160,,,,,5.0,0.0,1.0,,,,,5,
001094,2002-06-30,2002,4.945,115.703,0.0,5160,,,,,5.0,0.0,1.0,0.04273873624711546,4.75102656299053,0.0,,5,
001094,2002-06-30,2002,,,,5160,,,,,5.0,0.0,1.0,,,,,5,
001094,2003-06-30,2003,7.595,123.519,0.0,5160,,,,,5.0,0.0,1.0,0.061488515936819435,4.816394990388772,0.0,,5,
001094,2003-06-30,2003,,,,5160,,,,,5.0,0.0,1.0,,,,,5,
001094,2004-06-30,2004,13.067,149.697,0.0,5160,,,,,5.0,0.0,1.0,0.08728965844338898,5.008613251144617,0.0,,5,
001094,2004-06-30,2004,,,,5160,,,,,5.0,0.0,1.0,,,,,5,
001094,2005-06-30,2005,10.015,149.028,0.0,5160,,,,,5.0,0.0,1.0,0.06720213651125964,5.0041342077538955,0.0,,5,
001094,2005-06-30,2005,,,,5160,,,,,5.0,0.0,1.0,,,,,5,
001094,2006-06-30,2006,9.237,166.592,0.0,5160,,,,,5.0,0.0,1.0,0.05544684018440261,5.115547709372101,0.0,,5,
001094,2006-06-30,2006,,,,5160,,,,,5.0,0.0,1.0,,,,,5,
001094,2007-06-30,2007,10.212,188.478,0.0,5160,CEO,MALE,1997-07-01,0,5.0,0.0,1.0,0.0541813898704358,5.23898128920149,0.0,10.0,5,
001094,2007-06-30,2007,,,,5160,CEO,MALE,1997-07-01,0,5.0,0.0,1.0,,,,10.0,5,
001094,2008-06-30,2008,13.473,222.243,0.0,5160,CEO,MALE,1997-07-01,0,5.0,0.0,1.0,0.06062283176522996,5.40377137783501,0.0,11.0,5,
001094,2008-06-30,2008,,,,5160,CEO,MALE,1997-07-01,0,5.0,0.0,1.0,,,,11.0,5,
001094,2009-06-30,2009,8.629,205.464,0.0,5160,CEO,MALE,1997-07-01,0,5.0,0.0,1.0,0.04199762488805825,5.325270836108294,0.0,12.0,5,
001094,2009-06-30,2009,8.629,205.464,0.0,5160,CEO,MALE,1997-07-01,0,5.0,0.0,1.0,0.04199762488805825,5.325270836108294,0.0,12.0,5,
001094,2010-06-30,2010,6.581,231.851,0.55,5160,,MALE,1997-07-01,0,5.0,0.0,1.0,0.02838460908083209,5.44609492396166,0.0023722131886427062,13.0,5,
001094,2010-06-30,2010,6.581,231.851,0.55,5160,,MALE,1997-07-01,0,5.0,0.0,1.0,0.02838460908083209,5.44609492396166,0.0023722131886427062,13.0,5,
001095,2000-12-31,2000,148.9,667.307,385.439,4833,,,,,,,,0.22313567818110705,6.503250209889008,0.5776037116349746,,4,
001095,2000-12-31,2000,148.9,667.307,385.641,4833,,,,,,,,0.22313567818110705,6.503250209889008,0.5779064208827421,,4,
001095,2001-12-31,2001,45.535,576.841,1.493,4833,,,,,,,,0.07893856365965664,6.357566665275336,0.002588234886216479,,4,
001095,2001-12-31,2001,45.535,576.841,1.493,4833,,,,,,,,0.07893856365965664,6.357566665275336,0.002588234886216479,,4,
001096,2000-12-31,2000,39.444,1650.931,727.161,6510,,,,,,,,0.023891973680305236,7.409094650193967,0.44045511290296196,,6,1.0
001096,2001-12-31,2001,36.332,1756.52,844.432,6510,,,,,,,,0.02068407988522761,7.4710898579205915,0.4807414660806595,,6,1.0
001096,2002-12-31,2002,29.303,2077.13,1030.318,6510,,,,,,,,0.014107446332198756,7.638742412191857,0.49602961778993127,,6,1.0
001096,2003-12-31,2003,-2.041,2383.309,1188.905,6510,,,,,,,,-0.0008563723797459749,7.776245137177614,0.4988463518578581,,6,
001096,2003-12-31,2003,,,,6510,,,,,,,,,,,,6,
001096,2004-12-31,2004,17.523,2418.754,1254.68,6510,,,,,,,,0.0072446391819920505,7.791007810523495,0.5187298915061226,,6,
001096,2004-12-31,2004,,,,6510,,,,,,,,,,,,6,
001096,2005-12-31,2005,21.244,2524.781,1493.103,6510,,,,,,,,0.00841419513217186,7.833909605274697,0.5913792126921108,,6,
001096,2006-12-31,2006,58.092,2000.186,804.457,6510,,,,,,,,0.029043298973195495,7.60099545521785,0.4021910962280508,,6,
001096,2007-12-31,2007,23.811,1954.89,991.264,6510,,,,,,,,0.012180224974295228,7.578089204851821,0.5070689399403547,,6,
001096,2008-12-31,2008,50.852,2110.581,1162.053,6510,,,,,,,,0.02409383956360831,7.654718544016995,0.550584412538538,,6,
001096,2009-12-31,2009,30.291,2051.721,1076.54,6510,,,,,,,,0.014763703252050352,7.626434232134313,0.5247009705510642,,6,
001096,2010-12-31,2010,44.552,2057.911,1116.94,6510,,,,,,,,0.02164913837381694,7.629446669589089,0.5427542784892058,,6,
001097,2000-12-31,2000,2.224,112.216,24.553,6351,,,,,,,,0.01981892065302631,4.72042558541737,0.21880124046481786,,6,
001097,2000-12-31,2000,,,,6351,,,,,,,,,,,,6,
001097,2001-12-31,2001,1.707,109.463,21.961,6351,,,,,,,,0.015594310406255996,4.695586592612262,0.20062486867708723,,6,
001097,2001-12-31,2001,,,,6351,,,,,,,,,,,,6,
001097,2002-12-31,2002,3.157,121.965,19.107,6351,,,,,,,,0.025884475054318862,4.8037341183279105,0.15665969745418767,,6,
001097,2002-12-31,2002,,,,6351,,,,,,,,,,,,6,
001097,2003-12-31,2003,1.614,132.43,16.399,6351,,,,,,,,0.01218757079211659,4.886054203938873,0.12383145812882278,,6,
001097,2004-12-31,2004,3.026,139.784,16.4,6351,,,,,,,,0.021647684999713843,4.9400983740367375,0.11732387111543524,,6,
001097,2005-12-31,2005,8.484,135.678,11.308,6351,,,,,,,,0.06253040286560828,4.910284431368912,0.08334438892082725,,6,
001097,2006-12-31,2006,4.999,128.993,8.665,6351,,,,,,,,0.03875404091694898,4.85975813932346,0.0671741877466219,,6,
001097,2007-12-31,2007,4.116,121.773,5.962,6351,,,,,,,,0.03380059619127393,4.802158655825442,0.048959950071033806,,6,
001097,2008-12-31,2008,1.954,110.264,0.0,6351,,,,,,,,0.017721105709932527,4.702877490392138,0.0,,6,
001097,2009-12-31,2009,-2.724,105.945,8.571,6351,,,,,,,,-0.025711454056349996,4.662920091528995,0.0809004672235594,,6,
001097,2010-12-31,2010,0.941,101.863,7.142,6351,,,,,,,,0.009237897960986815,4.623628773212031,0.07011378027350461,,6,
001099,2000-06-30,2000,0.802,46.21,10.313,3612,,,,,,,,0.017355550746591647,3.833196224882175,0.22317680155810432,,3,
001099,2000-06-30,2000,0.802,46.21,10.313,3612,,,,,,,,0.017355550746591647,3.833196224882175,0.22317680155810432,,3,
001104,2000-12-31,2000,1.061,21.118,4.924,3420,,,,,2.0,0.0,1.0,0.05024150014205891,3.050125757384323,0.23316601950942328,,3,
001104,2000-12-31,2000,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2001-12-31,2001,1.28,20.173,2.875,3420,,,,,2.0,0.0,1.0,0.06345114757348932,3.0043450766522133,0.14251722599514202,,3,
001104,2001-12-31,2001,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2002-12-31,2002,0.659,17.614,2.032,3420,,,,,2.0,0.0,1.0,0.03741342114227319,2.868694040383268,0.11536277960713069,,3,
001104,2002-12-31,2002,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2003-12-31,2003,1.222,20.023,2.752,3420,,,,,2.0,0.0,1.0,0.06102981571193128,2.9968816128105122,0.13744194176696797,,3,
001104,2003-12-31,2003,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2004-12-31,2004,3.238,23.009,0.055,3420,,,,,2.0,0.0,1.0,0.1407275413968447,3.1358854437373958,0.0023903689860489373,,3,
001104,2004-12-31,2004,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2005-12-31,2005,2.937,28.194,5.577,3420,,,,,2.0,0.0,1.0,0.10417110023409236,3.3391091893487337,0.1978080442647372,,3,
001104,2005-12-31,2005,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2006-12-31,2006,3.886,35.021,10.218,3420,,,,,2.0,0.0,1.0,0.11096199423203221,3.555947881561381,0.29176779646497814,,3,
001104,2006-12-31,2006,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2007-12-31,2007,4.022,42.222,10.187,3420,,,,,2.0,0.0,1.0,0.09525839609682156,3.742941412212467,0.2412723224859078,,3,
001104,2007-12-31,2007,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2008-12-31,2008,4.467,45.424,11.75,3420,,,,,2.0,0.0,1.0,0.09834008453680873,3.816040599730615,0.2586738288129623,,3,
001104,2008-12-31,2008,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2009-12-31,2009,2.842,42.309,9.154,3420,,,,,2.0,0.0,1.0,0.06717246921458792,3.7449998293782127,0.2163605852182751,,3,
001104,2009-12-31,2009,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001104,2010-12-31,2010,2.573,49.581,13.522,3420,,,,,2.0,0.0,1.0,0.051894879086746934,3.9036076958267993,0.27272543918033115,,3,
001104,2010-12-31,2010,,,,3420,,,,,2.0,0.0,1.0,,,,,3,
001107,2000-12-31,2000,80.392,1122.173,105.891,5070,,,,,,,,0.07163957785475145,7.023022263145054,0.09436245569978961,,5,
001107,2000-12-31,2000,80.392,1123.81,105.891,5070,,,,,,,,0.07153522392575257,7.024479977019002,0.09422500244703287,,5,
001107,2001-12-31,2001,73.069,1168.791,170.387,5070,,,,,,,,0.06251673738076355,7.063725160201504,0.14578055443616525,,5,
001107,2001-12-31,2001,73.069,1168.791,170.387,5070,,,,,,,,0.06251673738076355,7.063725160201504,0.14578055443616525,,5,
001107,2002-12-31,2002,82.091,1143.352,163.075,5070,,,,,,,,0.07179853623381074,7.0417195778892125,0.14262886670071856,,5,
001107,2002-12-31,2002,82.091,1143.352,163.075,5070,,,,,,,,0.07179853623381074,7.0417195778892125,0.14262886670071856,,5,
001109,2000-12-31,2000,0.095,6.33,0.891,3944,,,,,,,,0.015007898894154818,1.8453002361560848,0.14075829383886257,,3,
001109,2000-12-31,2000,0.095,,,3944,,,,,,,,,,,,3,
001109,2001-12-31,2001,-0.456,6.397,0.748,3944,,,,,,,,-0.07128341410035954,1.8558291304680006,0.11692981084883539,,3,
001109,2001-12-31,2001,-0.456,,,3944,,,,,,,,,,,,3,
001109,2002-12-31,2002,-1.306,5.364,0.741,3944,,,,,,,,-0.24347501864280388,1.679709965419432,0.13814317673378076,,3,
001109,2002-12-31,2002,-1.306,,,3944,,,,,,,,,,,,3,
001109,2003-12-31,2003,-0.524,5.378,0.533,3944,,,,,,,,-0.09743399033097806,1.6823165578466728,0.0991074748977315,,3,
001109,2003-12-31,2003,-0.524,,,3944,,,,,,,,,,,,3,
001109,2004-12-31,2004,-0.068,7.925,0.437,3944,,,,,,,,-0.00858044164037855,2.0700223197633445,0.055141955835962146,,3,
001109,2004-12-31,2004,-0.068,,,3944,,,,,,,,,,,,3,
001109,2005-12-31,2005,-0.021,8.564,0.041,3944,,,,,,,,-0.0024521251751517983,2.1475673707274363,0.004787482484820178,,3,
001109,2005-12-31,2005,-0.021,,,3944,,,,,,,,,,,,3,
001109,2006-12-31,2006,-2.715,6.75,0.0,3944,,,,,,,,-0.4022222222222222,1.9095425048844386,0.0,,3,
001109,2006-12-31,2006,-2.715,,,3944,,,,,,,,,,,,3,
001109,2007-12-31,2007,1.255,10.083,0.0,3944,,,,,,,,0.12446692452643061,2.3108508374110786,0.0,,3,
001109,2007-12-31,2007,1.255,10.083,0.0,3944,,,,,,,,0.12446692452643061,2.3108508374110786,0.0,,3,
001109,2008-12-31,2008,-3.935,5.913,0.0,3944,,,,,,,,-0.6654828344326061,1.7771533168386928,0.0,,3,
001109,2008-12-31,2008,-3.935,5.913,0.0,3944,,,,,,,,-0.6654828344326061,1.7771533168386928,0.0,,3,
001111,2001-03-31,2000,20.507,359.957,63.401,7372,,FEMALE,,1,,,,0.0569706937217501,5.885984579871655,0.17613492722741883,,7,
001111,2001-03-31,2000,,,63.401,7372,,FEMALE,,1,,,,,,,,7,
